!SOT
401087!add edx, 0x61c88647!RR_edx_fa8cfc2d!WR_edx_5c558274
40108d!dec dword ptr [ebp-0x4]!RM_12ff50_4_15!RR_ebp_12ff54!WM_12ff50_4_14
401090!jnz 0x401055
401055!mov esi, ecx!RR_ecx_92b1072c!WR_esi_92b1072c
401057!shr esi, 0x5!RR_esi_92b1072c!WR_esi_4958839
40105a!add esi, dword ptr [ebp-0x8]!RM_12ff4c_4_deadbee4!RR_ebp_12ff54_esi_4958839!WR_esi_e343471d
40105d!mov edi, ecx!RR_ecx_92b1072c!WR_edi_92b1072c
40105f!shl edi, 0x4!RR_edi_92b1072c!WR_edi_2b1072c0
401062!add edi, dword ptr [ebp-0xc]!RM_12ff48_4_deadbee3!RR_ebp_12ff54_edi_2b1072c0!WR_edi_9be31a3
401065!xor esi, edi!RR_esi_e343471d_edi_9be31a3!WR_esi_eafd76be
401067!lea edi, ptr [edx+ecx*1]!RR_ecx_92b1072c_edx_5c558274!WR_edi_ef0689a0
40106a!xor esi, edi!RR_esi_eafd76be_edi_ef0689a0!WR_esi_5fbff1e
40106c!sub eax, esi!RR_eax_291ad9ba_esi_5fbff1e!WR_eax_231eda9c
40106e!mov esi, eax!RR_eax_231eda9c!WR_esi_231eda9c
401070!shr esi, 0x5!RR_esi_231eda9c!WR_esi_118f6d4
401073!add esi, dword ptr [ebp-0x10]!RM_12ff44_4_deadbee2!RR_ebp_12ff54_esi_118f6d4!WR_esi_dfc6b5b6
401076!mov edi, eax!RR_eax_231eda9c!WR_edi_231eda9c
401078!shl edi, 0x4!RR_edi_231eda9c!WR_edi_31eda9c0
40107b!add edi, dword ptr [ebp-0x14]!RM_12ff40_4_deadbee1!RR_ebp_12ff54_edi_31eda9c0!WR_edi_109b68a1
40107e!xor esi, edi!RR_esi_dfc6b5b6_edi_109b68a1!WR_esi_cf5ddd17
401080!lea edi, ptr [edx+eax*1]!RR_eax_231eda9c_edx_5c558274!WR_edi_7f745d10
401083!xor esi, edi!RR_esi_cf5ddd17_edi_7f745d10!WR_esi_b0298007
401085!sub ecx, esi!RR_ecx_92b1072c_esi_b0298007!WR_ecx_e2878725
401087!add edx, 0x61c88647!RR_edx_5c558274!WR_edx_be1e08bb
40108d!dec dword ptr [ebp-0x4]!RM_12ff50_4_14!RR_ebp_12ff54!WM_12ff50_4_13
401090!jnz 0x401055
401055!mov esi, ecx!RR_ecx_e2878725!WR_esi_e2878725
401057!shr esi, 0x5!RR_esi_e2878725!WR_esi_7143c39
40105a!add esi, dword ptr [ebp-0x8]!RM_12ff4c_4_deadbee4!RR_ebp_12ff54_esi_7143c39!WR_esi_e5c1fb1d
40105d!mov edi, ecx!RR_ecx_e2878725!WR_edi_e2878725
40105f!shl edi, 0x4!RR_edi_e2878725!WR_edi_28787250
401062!add edi, dword ptr [ebp-0xc]!RM_12ff48_4_deadbee3!RR_ebp_12ff54_edi_28787250!WR_edi_7263133
401065!xor esi, edi!RR_esi_e5c1fb1d_edi_7263133!WR_esi_e2e7ca2e
401067!lea edi, ptr [edx+ecx*1]!RR_ecx_e2878725_edx_be1e08bb!WR_edi_a0a58fe0
40106a!xor esi, edi!RR_esi_e2e7ca2e_edi_a0a58fe0!WR_esi_424245ce
40106c!sub eax, esi!RR_eax_231eda9c_esi_424245ce!WR_eax_e0dc94ce
40106e!mov esi, eax!RR_eax_e0dc94ce!WR_esi_e0dc94ce
401070!shr esi, 0x5!RR_esi_e0dc94ce!WR_esi_706e4a6
401073!add esi, dword ptr [ebp-0x10]!RM_12ff44_4_deadbee2!RR_ebp_12ff54_esi_706e4a6!WR_esi_e5b4a388
401076!mov edi, eax!RR_eax_e0dc94ce!WR_edi_e0dc94ce
401078!shl edi, 0x4!RR_edi_e0dc94ce!WR_edi_dc94ce0
40107b!add edi, dword ptr [ebp-0x14]!RM_12ff40_4_deadbee1!RR_ebp_12ff54_edi_dc94ce0!WR_edi_ec770bc1
40107e!xor esi, edi!RR_esi_e5b4a388_edi_ec770bc1!WR_esi_9c3a849
401080!lea edi, ptr [edx+eax*1]!RR_eax_e0dc94ce_edx_be1e08bb!WR_edi_9efa9d89
401083!xor esi, edi!RR_esi_9c3a849_edi_9efa9d89!WR_esi_973935c0
401085!sub ecx, esi!RR_ecx_e2878725_esi_973935c0!WR_ecx_4b4e5165
401087!add edx, 0x61c88647!RR_edx_be1e08bb!WR_edx_1fe68f02
40108d!dec dword ptr [ebp-0x4]!RM_12ff50_4_13!RR_ebp_12ff54!WM_12ff50_4_12
401090!jnz 0x401055
401055!mov esi, ecx!RR_ecx_4b4e5165!WR_esi_4b4e5165
401057!shr esi, 0x5!RR_esi_4b4e5165!WR_esi_25a728b
40105a!add esi, dword ptr [ebp-0x8]!RM_12ff4c_4_deadbee4!RR_ebp_12ff54_esi_25a728b!WR_esi_e108316f
40105d!mov edi, ecx!RR_ecx_4b4e5165!WR_edi_4b4e5165
40105f!shl edi, 0x4!RR_edi_4b4e5165!WR_edi_b4e51650
401062!add edi, dword ptr [ebp-0xc]!RM_12ff48_4_deadbee3!RR_ebp_12ff54_edi_b4e51650!WR_edi_9392d533
401065!xor esi, edi!RR_esi_e108316f_edi_9392d533!WR_esi_729ae45c
401067!lea edi, ptr [edx+ecx*1]!RR_ecx_4b4e5165_edx_1fe68f02!WR_edi_6b34e067
40106a!xor esi, edi!RR_esi_729ae45c_edi_6b34e067!WR_esi_19ae043b
40106c!sub eax, esi!RR_eax_e0dc94ce_esi_19ae043b!WR_eax_c72e9093
40106e!mov esi, eax!RR_eax_c72e9093!WR_esi_c72e9093
401070!shr esi, 0x5!RR_esi_c72e9093!WR_esi_6397484
401073!add esi, dword ptr [ebp-0x10]!RM_12ff44_4_deadbee2!RR_ebp_12ff54_esi_6397484!WR_esi_e4e73366
401076!mov edi, eax!RR_eax_c72e9093!WR_edi_c72e9093
401078!shl edi, 0x4!RR_edi_c72e9093!WR_edi_72e90930
40107b!add edi, dword ptr [ebp-0x14]!RM_12ff40_4_deadbee1!RR_ebp_12ff54_edi_72e90930!WR_edi_5196c811
40107e!xor esi, edi!RR_esi_e4e73366_edi_5196c811!WR_esi_b571fb77
401080!lea edi, ptr [edx+eax*1]!RR_eax_c72e9093_edx_1fe68f02!WR_edi_e7151f95
401083!xor esi, edi!RR_esi_b571fb77_edi_e7151f95!WR_esi_5264e4e2
401085!sub ecx, esi!RR_ecx_4b4e5165_esi_5264e4e2!WR_ecx_f8e96c83
401087!add edx, 0x61c88647!RR_edx_1fe68f02!WR_edx_81af1549
40108d!dec dword ptr [ebp-0x4]!RM_12ff50_4_12!RR_ebp_12ff54!WM_12ff50_4_11
401090!jnz 0x401055
401055!mov esi, ecx!RR_ecx_f8e96c83!WR_esi_f8e96c83
401057!shr esi, 0x5!RR_esi_f8e96c83!WR_esi_7c74b64
40105a!add esi, dword ptr [ebp-0x8]!RM_12ff4c_4_deadbee4!RR_ebp_12ff54_esi_7c74b64!WR_esi_e6750a48
40105d!mov edi, ecx!RR_ecx_f8e96c83!WR_edi_f8e96c83
40105f!shl edi, 0x4!RR_edi_f8e96c83!WR_edi_8e96c830
401062!add edi, dword ptr [ebp-0xc]!RM_12ff48_4_deadbee3!RR_ebp_12ff54_edi_8e96c830!WR_edi_6d448713
401065!xor esi, edi!RR_esi_e6750a48_edi_6d448713!WR_esi_8b318d5b
401067!lea edi, ptr [edx+ecx*1]!RR_ecx_f8e96c83_edx_81af1549!WR_edi_7a9881cc
40106a!xor esi, edi!RR_esi_8b318d5b_edi_7a9881cc!WR_esi_f1a90c97
40106c!sub eax, esi!RR_eax_c72e9093_esi_f1a90c97!WR_eax_d58583fc
40106e!mov esi, eax!RR_eax_d58583fc!WR_esi_d58583fc
401070!shr esi, 0x5!RR_esi_d58583fc!WR_esi_6ac2c1f
401073!add esi, dword ptr [ebp-0x10]!RM_12ff44_4_deadbee2!RR_ebp_12ff54_esi_6ac2c1f!WR_esi_e559eb01
401076!mov edi, eax!RR_eax_d58583fc!WR_edi_d58583fc
401078!shl edi, 0x4!RR_edi_d58583fc!WR_edi_58583fc0
40107b!add edi, dword ptr [ebp-0x14]!RM_12ff40_4_deadbee1!RR_ebp_12ff54_edi_58583fc0!WR_edi_3705fea1
40107e!xor esi, edi!RR_esi_e559eb01_edi_3705fea1!WR_esi_d25c15a0
401080!lea edi, ptr [edx+eax*1]!RR_eax_d58583fc_edx_81af1549!WR_edi_57349945
401083!xor esi, edi!RR_esi_d25c15a0_edi_57349945!WR_esi_85688ce5
401085!sub ecx, esi!RR_ecx_f8e96c83_esi_85688ce5!WR_ecx_7380df9e
401087!add edx, 0x61c88647!RR_edx_81af1549!WR_edx_e3779b90
40108d!dec dword ptr [ebp-0x4]!RM_12ff50_4_11!RR_ebp_12ff54!WM_12ff50_4_10
401090!jnz 0x401055
401055!mov esi, ecx!RR_ecx_7380df9e!WR_esi_7380df9e
401057!shr esi, 0x5!RR_esi_7380df9e!WR_esi_39c06fc
40105a!add esi, dword ptr [ebp-0x8]!RM_12ff4c_4_deadbee4!RR_ebp_12ff54_esi_39c06fc!WR_esi_e249c5e0
40105d!mov edi, ecx!RR_ecx_7380df9e!WR_edi_7380df9e
40105f!shl edi, 0x4!RR_edi_7380df9e!WR_edi_380df9e0
401062!add edi, dword ptr [ebp-0xc]!RM_12ff48_4_deadbee3!RR_ebp_12ff54_edi_380df9e0!WR_edi_16bbb8c3
401065!xor esi, edi!RR_esi_e249c5e0_edi_16bbb8c3!WR_esi_f4f27d23
401067!lea edi, ptr [edx+ecx*1]!RR_ecx_7380df9e_edx_e3779b90!WR_edi_56f87b2e
40106a!xor esi, edi!RR_esi_f4f27d23_edi_56f87b2e!WR_esi_a20a060d
40106c!sub eax, esi!RR_eax_d58583fc_esi_a20a060d!WR_eax_337b7def
40106e!mov esi, eax!RR_eax_337b7def!WR_esi_337b7def
401070!shr esi, 0x5!RR_esi_337b7def!WR_esi_19bdbef
401073!add esi, dword ptr [ebp-0x10]!RM_12ff44_4_deadbee2!RR_ebp_12ff54_esi_19bdbef!WR_esi_e0499ad1
401076!mov edi, eax!RR_eax_337b7def!WR_edi_337b7def
401078!shl edi, 0x4!RR_edi_337b7def!WR_edi_37b7def0
40107b!add edi, dword ptr [ebp-0x14]!RM_12ff40_4_deadbee1!RR_ebp_12ff54_edi_37b7def0!WR_edi_16659dd1
40107e!xor esi, edi!RR_esi_e0499ad1_edi_16659dd1!WR_esi_f62c0700
401080!lea edi, ptr [edx+eax*1]!RR_eax_337b7def_edx_e3779b90!WR_edi_16f3197f
401083!xor esi, edi!RR_esi_f62c0700_edi_16f3197f!WR_esi_e0df1e7f
401085!sub ecx, esi!RR_ecx_7380df9e_esi_e0df1e7f!WR_ecx_92a1c11f
401087!add edx, 0x61c88647!RR_edx_e3779b90!WR_edx_454021d7
40108d!dec dword ptr [ebp-0x4]!RM_12ff50_4_10!RR_ebp_12ff54!WM_12ff50_4_f
401090!jnz 0x401055
401055!mov esi, ecx!RR_ecx_92a1c11f!WR_esi_92a1c11f
401057!shr esi, 0x5!RR_esi_92a1c11f!WR_esi_4950e08
40105a!add esi, dword ptr [ebp-0x8]!RM_12ff4c_4_deadbee4!RR_ebp_12ff54_esi_4950e08!WR_esi_e342ccec
40105d!mov edi, ecx!RR_ecx_92a1c11f!WR_edi_92a1c11f
40105f!shl edi, 0x4!RR_edi_92a1c11f!WR_edi_2a1c11f0
401062!add edi, dword ptr [ebp-0xc]!RM_12ff48_4_deadbee3!RR_ebp_12ff54_edi_2a1c11f0!WR_edi_8c9d0d3
401065!xor esi, edi!RR_esi_e342ccec_edi_8c9d0d3!WR_esi_eb8b1c3f
401067!lea edi, ptr [edx+ecx*1]!RR_ecx_92a1c11f_edx_454021d7!WR_edi_d7e1e2f6
40106a!xor esi, edi!RR_esi_eb8b1c3f_edi_d7e1e2f6!WR_esi_3c6afec9
40106c!sub eax, esi!RR_eax_337b7def_esi_3c6afec9!WR_eax_f7107f26
40106e!mov esi, eax!RR_eax_f7107f26!WR_esi_f7107f26
401070!shr esi, 0x5!RR_esi_f7107f26!WR_esi_7b883f9
401073!add esi, dword ptr [ebp-0x10]!RM_12ff44_4_deadbee2!RR_ebp_12ff54_esi_7b883f9!WR_esi_e66642db
401076!mov edi, eax!RR_eax_f7107f26!WR_edi_f7107f26
401078!shl edi, 0x4!RR_edi_f7107f26!WR_edi_7107f260
40107b!add edi, dword ptr [ebp-0x14]!RM_12ff40_4_deadbee1!RR_ebp_12ff54_edi_7107f260!WR_edi_4fb5b141
40107e!xor esi, edi!RR_esi_e66642db_edi_4fb5b141!WR_esi_a9d3f39a
401080!lea edi, ptr [edx+eax*1]!RR_eax_f7107f26_edx_454021d7!WR_edi_3c50a0fd
401083!xor esi, edi!RR_esi_a9d3f39a_edi_3c50a0fd!WR_esi_95835367
401085!sub ecx, esi!RR_ecx_92a1c11f_esi_95835367!WR_ecx_fd1e6db8
401087!add edx, 0x61c88647!RR_edx_454021d7!WR_edx_a708a81e
40108d!dec dword ptr [ebp-0x4]!RM_12ff50_4_f!RR_ebp_12ff54!WM_12ff50_4_e
401090!jnz 0x401055
401055!mov esi, ecx!RR_ecx_fd1e6db8!WR_esi_fd1e6db8
401057!shr esi, 0x5!RR_esi_fd1e6db8!WR_esi_7e8f36d
40105a!add esi, dword ptr [ebp-0x8]!RM_12ff4c_4_deadbee4!RR_ebp_12ff54_esi_7e8f36d!WR_esi_e696b251
40105d!mov edi, ecx!RR_ecx_fd1e6db8!WR_edi_fd1e6db8
40105f!shl edi, 0x4!RR_edi_fd1e6db8!WR_edi_d1e6db80
401062!add edi, dword ptr [ebp-0xc]!RM_12ff48_4_deadbee3!RR_ebp_12ff54_edi_d1e6db80!WR_edi_b0949a63
401065!xor esi, edi!RR_esi_e696b251_edi_b0949a63!WR_esi_56022832
401067!lea edi, ptr [edx+ecx*1]!RR_ecx_fd1e6db8_edx_a708a81e!WR_edi_a42715d6
40106a!xor esi, edi!RR_esi_56022832_edi_a42715d6!WR_esi_f2253de4
40106c!sub eax, esi!RR_eax_f7107f26_esi_f2253de4!WR_eax_4eb4142
40106e!mov esi, eax!RR_eax_4eb4142!WR_esi_4eb4142
401070!shr esi, 0x5!RR_esi_4eb4142!WR_esi_275a0a
401073!add esi, dword ptr [ebp-0x10]!RM_12ff44_4_deadbee2!RR_ebp_12ff54_esi_275a0a!WR_esi_ded518ec
401076!mov edi, eax!RR_eax_4eb4142!WR_edi_4eb4142
401078!shl edi, 0x4!RR_edi_4eb4142!WR_edi_4eb41420
40107b!add edi, dword ptr [ebp-0x14]!RM_12ff40_4_deadbee1!RR_ebp_12ff54_edi_4eb41420!WR_edi_2d61d301
40107e!xor esi, edi!RR_esi_ded518ec_edi_2d61d301!WR_esi_f3b4cbed
401080!lea edi, ptr [edx+eax*1]!RR_eax_4eb4142_edx_a708a81e!WR_edi_abf3e960
401083!xor esi, edi!RR_esi_f3b4cbed_edi_abf3e960!WR_esi_5847228d
401085!sub ecx, esi!RR_ecx_fd1e6db8_esi_5847228d!WR_ecx_a4d74b2b
401087!add edx, 0x61c88647!RR_edx_a708a81e!WR_edx_8d12e65
40108d!dec dword ptr [ebp-0x4]!RM_12ff50_4_e!RR_ebp_12ff54!WM_12ff50_4_d
401090!jnz 0x401055
401055!mov esi, ecx!RR_ecx_a4d74b2b!WR_esi_a4d74b2b
401057!shr esi, 0x5!RR_esi_a4d74b2b!WR_esi_526ba59
40105a!add esi, dword ptr [ebp-0x8]!RM_12ff4c_4_deadbee4!RR_ebp_12ff54_esi_526ba59!WR_esi_e3d4793d
40105d!mov edi, ecx!RR_ecx_a4d74b2b!WR_edi_a4d74b2b
40105f!shl edi, 0x4!RR_edi_a4d74b2b!WR_edi_4d74b2b0
401062!add edi, dword ptr [ebp-0xc]!RM_12ff48_4_deadbee3!RR_ebp_12ff54_edi_4d74b2b0!WR_edi_2c227193
401065!xor esi, edi!RR_esi_e3d4793d_edi_2c227193!WR_esi_cff608ae
401067!lea edi, ptr [edx+ecx*1]!RR_ecx_a4d74b2b_edx_8d12e65!WR_edi_ada87990
40106a!xor esi, edi!RR_esi_cff608ae_edi_ada87990!WR_esi_625e713e
40106c!sub eax, esi!RR_eax_4eb4142_esi_625e713e!WR_eax_a28cd004
40106e!mov esi, eax!RR_eax_a28cd004!WR_esi_a28cd004
401070!shr esi, 0x5!RR_esi_a28cd004!WR_esi_5146680
401073!add esi, dword ptr [ebp-0x10]!RM_12ff44_4_deadbee2!RR_ebp_12ff54_esi_5146680!WR_esi_e3c22562
401076!mov edi, eax!RR_eax_a28cd004!WR_edi_a28cd004
401078!shl edi, 0x4!RR_edi_a28cd004!WR_edi_28cd0040
40107b!add edi, dword ptr [ebp-0x14]!RM_12ff40_4_deadbee1!RR_ebp_12ff54_edi_28cd0040!WR_edi_77abf21
40107e!xor esi, edi!RR_esi_e3c22562_edi_77abf21!WR_esi_e4b89a43
401080!lea edi, ptr [edx+eax*1]!RR_eax_a28cd004_edx_8d12e65!WR_edi_ab5dfe69
401083!xor esi, edi!RR_esi_e4b89a43_edi_ab5dfe69!WR_esi_4fe5642a
401085!sub ecx, esi!RR_ecx_a4d74b2b_esi_4fe5642a!WR_ecx_54f1e701
401087!add edx, 0x61c88647!RR_edx_8d12e65!WR_edx_6a99b4ac
40108d!dec dword ptr [ebp-0x4]!RM_12ff50_4_d!RR_ebp_12ff54!WM_12ff50_4_c
401090!jnz 0x401055
401055!mov esi, ecx!RR_ecx_54f1e701!WR_esi_54f1e701
401057!shr esi, 0x5!RR_esi_54f1e701!WR_esi_2a78f38
40105a!add esi, dword ptr [ebp-0x8]!RM_12ff4c_4_deadbee4!RR_ebp_12ff54_esi_2a78f38!WR_esi_e1554e1c
40105d!mov edi, ecx!RR_ecx_54f1e701!WR_edi_54f1e701
40105f!shl edi, 0x4!RR_edi_54f1e701!WR_edi_4f1e7010
401062!add edi, dword ptr [ebp-0xc]!RM_12ff48_4_deadbee3!RR_ebp_12ff54_edi_4f1e7010!WR_edi_2dcc2ef3
401065!xor esi, edi!RR_esi_e1554e1c_edi_2dcc2ef3!WR_esi_cc9960ef
401067!lea edi, ptr [edx+ecx*1]!RR_ecx_54f1e701_edx_6a99b4ac!WR_edi_bf8b9bad
40106a!xor esi, edi!RR_esi_cc9960ef_edi_bf8b9bad!WR_esi_7312fb42
40106c!sub eax, esi!RR_eax_a28cd004_esi_7312fb42!WR_eax_2f79d4c2
40106e!mov esi, eax!RR_eax_2f79d4c2!WR_esi_2f79d4c2
401070!shr esi, 0x5!RR_esi_2f79d4c2!WR_esi_17bcea6
401073!add esi, dword ptr [ebp-0x10]!RM_12ff44_4_deadbee2!RR_ebp_12ff54_esi_17bcea6!WR_esi_e0298d88
401076!mov edi, eax!RR_eax_2f79d4c2!WR_edi_2f79d4c2
401078!shl edi, 0x4!RR_edi_2f79d4c2!WR_edi_f79d4c20
40107b!add edi, dword ptr [ebp-0x14]!RM_12ff40_4_deadbee1!RR_ebp_12ff54_edi_f79d4c20!WR_edi_d64b0b01
40107e!xor esi, edi!RR_esi_e0298d88_edi_d64b0b01!WR_esi_36628689
401080!lea edi, ptr [edx+eax*1]!RR_eax_2f79d4c2_edx_6a99b4ac!WR_edi_9a13896e
401083!xor esi, edi!RR_esi_36628689_edi_9a13896e!WR_esi_ac710fe7
401085!sub ecx, esi!RR_ecx_54f1e701_esi_ac710fe7!WR_ecx_a880d71a
401087!add edx, 0x61c88647!RR_edx_6a99b4ac!WR_edx_cc623af3
40108d!dec dword ptr [ebp-0x4]!RM_12ff50_4_c!RR_ebp_12ff54!WM_12ff50_4_b
401090!jnz 0x401055
401055!mov esi, ecx!RR_ecx_a880d71a!WR_esi_a880d71a
401057!shr esi, 0x5!RR_esi_a880d71a!WR_esi_54406b8
40105a!add esi, dword ptr [ebp-0x8]!RM_12ff4c_4_deadbee4!RR_ebp_12ff54_esi_54406b8!WR_esi_e3f1c59c
40105d!mov edi, ecx!RR_ecx_a880d71a!WR_edi_a880d71a
40105f!shl edi, 0x4!RR_edi_a880d71a!WR_edi_880d71a0
401062!add edi, dword ptr [ebp-0xc]!RM_12ff48_4_deadbee3!RR_ebp_12ff54_edi_880d71a0!WR_edi_66bb3083
401065!xor esi, edi!RR_esi_e3f1c59c_edi_66bb3083!WR_esi_854af51f
401067!lea edi, ptr [edx+ecx*1]!RR_ecx_a880d71a_edx_cc623af3!WR_edi_74e3120d
40106a!xor esi, edi!RR_esi_854af51f_edi_74e3120d!WR_esi_f1a9e712
40106c!sub eax, esi!RR_eax_2f79d4c2_esi_f1a9e712!WR_eax_3dcfedb0
40106e!mov esi, eax!RR_eax_3dcfedb0!WR_esi_3dcfedb0
401070!shr esi, 0x5!RR_esi_3dcfedb0!WR_esi_1ee7f6d
401073!add esi, dword ptr [ebp-0x10]!RM_12ff44_4_deadbee2!RR_ebp_12ff54_esi_1ee7f6d!WR_esi_e09c3e4f
401076!mov edi, eax!RR_eax_3dcfedb0!WR_edi_3dcfedb0
401078!shl edi, 0x4!RR_edi_3dcfedb0!WR_edi_dcfedb00
40107b!add edi, dword ptr [ebp-0x14]!RM_12ff40_4_deadbee1!RR_ebp_12ff54_edi_dcfedb00!WR_edi_bbac99e1
40107e!xor esi, edi!RR_esi_e09c3e4f_edi_bbac99e1!WR_esi_5b30a7ae
401080!lea edi, ptr [edx+eax*1]!RR_eax_3dcfedb0_edx_cc623af3!WR_edi_a3228a3
401083!xor esi, edi!RR_esi_5b30a7ae_edi_a3228a3!WR_esi_51028f0d
401085!sub ecx, esi!RR_ecx_a880d71a_esi_51028f0d!WR_ecx_577e480d
401087!add edx, 0x61c88647!RR_edx_cc623af3!WR_edx_2e2ac13a
40108d!dec dword ptr [ebp-0x4]!RM_12ff50_4_b!RR_ebp_12ff54!WM_12ff50_4_a
401090!jnz 0x401055
401055!mov esi, ecx!RR_ecx_577e480d!WR_esi_577e480d
401057!shr esi, 0x5!RR_esi_577e480d!WR_esi_2bbf240
40105a!add esi, dword ptr [ebp-0x8]!RM_12ff4c_4_deadbee4!RR_ebp_12ff54_esi_2bbf240!WR_esi_e169b124
40105d!mov edi, ecx!RR_ecx_577e480d!WR_edi_577e480d
40105f!shl edi, 0x4!RR_edi_577e480d!WR_edi_77e480d0
401062!add edi, dword ptr [ebp-0xc]!RM_12ff48_4_deadbee3!RR_ebp_12ff54_edi_77e480d0!WR_edi_56923fb3
401065!xor esi, edi!RR_esi_e169b124_edi_56923fb3!WR_esi_b7fb8e97
401067!lea edi, ptr [edx+ecx*1]!RR_ecx_577e480d_edx_2e2ac13a!WR_edi_85a90947
40106a!xor esi, edi!RR_esi_b7fb8e97_edi_85a90947!WR_esi_325287d0
40106c!sub eax, esi!RR_eax_3dcfedb0_esi_325287d0!WR_eax_b7d65e0
40106e!mov esi, eax!RR_eax_b7d65e0!WR_esi_b7d65e0
401070!shr esi, 0x5!RR_esi_b7d65e0!WR_esi_5beb2f
401073!add esi, dword ptr [ebp-0x10]!RM_12ff44_4_deadbee2!RR_ebp_12ff54_esi_5beb2f!WR_esi_df09aa11
401076!mov edi, eax!RR_eax_b7d65e0!WR_edi_b7d65e0
401078!shl edi, 0x4!RR_edi_b7d65e0!WR_edi_b7d65e00
40107b!add edi, dword ptr [ebp-0x14]!RM_12ff40_4_deadbee1!RR_ebp_12ff54_edi_b7d65e00!WR_edi_96841ce1
40107e!xor esi, edi!RR_esi_df09aa11_edi_96841ce1!WR_esi_498db6f0
401080!lea edi, ptr [edx+eax*1]!RR_eax_b7d65e0_edx_2e2ac13a!WR_edi_39a8271a
401083!xor esi, edi!RR_esi_498db6f0_edi_39a8271a!WR_esi_702591ea
401085!sub ecx, esi!RR_ecx_577e480d_esi_702591ea!WR_ecx_e758b623
401087!add edx, 0x61c88647!RR_edx_2e2ac13a!WR_edx_8ff34781
40108d!dec dword ptr [ebp-0x4]!RM_12ff50_4_a!RR_ebp_12ff54!WM_12ff50_4_9
401090!jnz 0x401055
401055!mov esi, ecx!RR_ecx_e758b623!WR_esi_e758b623
401057!shr esi, 0x5!RR_esi_e758b623!WR_esi_73ac5b1
40105a!add esi, dword ptr [ebp-0x8]!RM_12ff4c_4_deadbee4!RR_ebp_12ff54_esi_73ac5b1!WR_esi_e5e88495
40105d!mov edi, ecx!RR_ecx_e758b623!WR_edi_e758b623
40105f!shl edi, 0x4!RR_edi_e758b623!WR_edi_758b6230
401062!add edi, dword ptr [ebp-0xc]!RM_12ff48_4_deadbee3!RR_ebp_12ff54_edi_758b6230!WR_edi_54392113
401065!xor esi, edi!RR_esi_e5e88495_edi_54392113!WR_esi_b1d1a586
401067!lea edi, ptr [edx+ecx*1]!RR_ecx_e758b623_edx_8ff34781!WR_edi_774bfda4
40106a!xor esi, edi!RR_esi_b1d1a586_edi_774bfda4!WR_esi_c69a5822
40106c!sub eax, esi!RR_eax_b7d65e0_esi_c69a5822!WR_eax_44e30dbe
40106e!mov esi, eax!RR_eax_44e30dbe!WR_esi_44e30dbe
401070!shr esi, 0x5!RR_esi_44e30dbe!WR_esi_227186d
401073!add esi, dword ptr [ebp-0x10]!RM_12ff44_4_deadbee2!RR_ebp_12ff54_esi_227186d!WR_esi_e0d4d74f
401076!mov edi, eax!RR_eax_44e30dbe!WR_edi_44e30dbe
401078!shl edi, 0x4!RR_edi_44e30dbe!WR_edi_4e30dbe0
40107b!add edi, dword ptr [ebp-0x14]!RM_12ff40_4_deadbee1!RR_ebp_12ff54_edi_4e30dbe0!WR_edi_2cde9ac1
40107e!xor esi, edi!RR_esi_e0d4d74f_edi_2cde9ac1!WR_esi_cc0a4d8e
401080!lea edi, ptr [edx+eax*1]!RR_eax_44e30dbe_edx_8ff34781!WR_edi_d4d6553f
401083!xor esi, edi!RR_esi_cc0a4d8e_edi_d4d6553f!WR_esi_18dc18b1
401085!sub ecx, esi!RR_ecx_e758b623_esi_18dc18b1!WR_ecx_ce7c9d72
401087!add edx, 0x61c88647!RR_edx_8ff34781!WR_edx_f1bbcdc8
40108d!dec dword ptr [ebp-0x4]!RM_12ff50_4_9!RR_ebp_12ff54!WM_12ff50_4_8
401090!jnz 0x401055
401055!mov esi, ecx!RR_ecx_ce7c9d72!WR_esi_ce7c9d72
401057!shr esi, 0x5!RR_esi_ce7c9d72!WR_esi_673e4eb
40105a!add esi, dword ptr [ebp-0x8]!RM_12ff4c_4_deadbee4!RR_ebp_12ff54_esi_673e4eb!WR_esi_e521a3cf
40105d!mov edi, ecx!RR_ecx_ce7c9d72!WR_edi_ce7c9d72
40105f!shl edi, 0x4!RR_edi_ce7c9d72!WR_edi_e7c9d720
401062!add edi, dword ptr [ebp-0xc]!RM_12ff48_4_deadbee3!RR_ebp_12ff54_edi_e7c9d720!WR_edi_c6779603
401065!xor esi, edi!RR_esi_e521a3cf_edi_c6779603!WR_esi_235635cc
401067!lea edi, ptr [edx+ecx*1]!RR_ecx_ce7c9d72_edx_f1bbcdc8!WR_edi_c0386b3a
40106a!xor esi, edi!RR_esi_235635cc_edi_c0386b3a!WR_esi_e36e5ef6
40106c!sub eax, esi!RR_eax_44e30dbe_esi_e36e5ef6!WR_eax_6174aec8
40106e!mov esi, eax!RR_eax_6174aec8!WR_esi_6174aec8
401070!shr esi, 0x5!RR_esi_6174aec8!WR_esi_30ba576
401073!add esi, dword ptr [ebp-0x10]!RM_12ff44_4_deadbee2!RR_ebp_12ff54_esi_30ba576!WR_esi_e1b96458
401076!mov edi, eax!RR_eax_6174aec8!WR_edi_6174aec8
401078!shl edi, 0x4!RR_edi_6174aec8!WR_edi_174aec80
40107b!add edi, dword ptr [ebp-0x14]!RM_12ff40_4_deadbee1!RR_ebp_12ff54_edi_174aec80!WR_edi_f5f8ab61
